"TITLE","PATH","TYPE","SIZE","ADDED","ADDED BY","MODIFIED","MODIFIED BY","EXPIRES","PUBLISH STATUS","PUBLISHED","PUBLISHED BY","FREQUENCY","REFERENCES","SHRSS BRAND","SHRSS CATEGORY","SHRSS LOB","SHRSS PRODUCT","SHRSS PROPERTY","SHRSS TYPE","SHRSS VENUES","DC:TITLE","DC:DESCRIPTION","DC:SUBJECT","DC:FORMAT",
"Hard Rock_News_logo.jpg","/content/dam/shrss/corporate/logos/Hard Rock_News_logo.jpg",IMAGE,27.2 KB,2025-10-31T22:14:04.369Z,mross@adobe.com,2025-11-14T19:31:24.455Z,mross@adobe.com,,Published,2025-11-18T17:44:59.472Z,workflow-process-service,0,"/content/shrss/corporate/hardrock/en/blog/hard-rock-hotels-to-open-to-the-beat-of-barcelona","","","","","","","","","","","image/jpeg",
"Hard Rock_News_logo.jpg","/content/dam/shrss/corporate/logos/Hard Rock_News_logo.jpg",IMAGE,27.2 KB,2025-10-31T22:14:04.369Z,mross@adobe.com,2025-11-14T19:31:24.455Z,mross@adobe.com,,Published,2025-11-18T17:44:59.472Z,workflow-process-service,0,"/content/shrss/corporate/hardrock/en/blog/hard-rock-unveils-model-for-proposed-bristol-destination-a-look-into-the-future","","","","","","","","","","","image/jpeg",
"Hard Rock_News_logo.jpg","/content/dam/shrss/corporate/logos/Hard Rock_News_logo.jpg",IMAGE,27.2 KB,2025-10-31T22:14:04.369Z,mross@adobe.com,2025-11-14T19:31:24.455Z,mross@adobe.com,,Published,2025-11-18T17:44:59.472Z,workflow-process-service,0,"/content/shrss/corporate/hardrock/en/blog/hard-rock-cafe-introduces-limited-time-family-bundle-feasts-supporting-no-kid-hungry","","","","","","","","","","","image/jpeg",
"Hard Rock_News_logo.jpg","/content/dam/shrss/corporate/logos/Hard Rock_News_logo.jpg",IMAGE,27.2 KB,2025-10-31T22:14:04.369Z,mross@adobe.com,2025-11-14T19:31:24.455Z,mross@adobe.com,,Published,2025-11-18T17:44:59.472Z,workflow-process-service,0,"/content/shrss/corporate/hardrock/en/blog/audacy-and-hard-rock-hotel-new-york-present-the-ed-sheeran-audacy-live-special-replay","","","","","","","","","","","image/jpeg",
"Hard Rock_News_logo.jpg","/content/dam/shrss/corporate/logos/Hard Rock_News_logo.jpg",IMAGE,27.2 KB,2025-10-31T22:14:04.369Z,mross@adobe.com,2025-11-14T19:31:24.455Z,mross@adobe.com,,Published,2025-11-18T17:44:59.472Z,workflow-process-service,0,"/content/shrss/corporate/hardrock/en/blog/the-rolling-stones-will-bring-the-no-filter-tour-to-hard-rock-live-at-seminole-hard-rock-hotel-and-casino-in-hollywood-fla-tuesday-nov-23-at-8-p-m","","","","","","","","","","","image/jpeg",
"Hard Rock_News_logo.jpg","/content/dam/shrss/corporate/logos/Hard Rock_News_logo.jpg",IMAGE,27.2 KB,2025-10-31T22:14:04.369Z,mross@adobe.com,2025-11-14T19:31:24.455Z,mross@adobe.com,,Published,2025-11-18T17:44:59.472Z,workflow-process-service,0,"/content/shrss/corporate/hardrock/en/blog/hard-rock-casino-rockford-celebrates-grand-opening-with-star-studded-iconic-guitar-smash","","","","","","","","","","","image/jpeg",
"Hard Rock_News_logo.jpg","/content/dam/shrss/corporate/logos/Hard Rock_News_logo.jpg",IMAGE,27.2 KB,2025-10-31T22:14:04.369Z,mross@adobe.com,2025-11-14T19:31:24.455Z,mross@adobe.com,,Published,2025-11-18T17:44:59.472Z,workflow-process-service,0,"/content/shrss/corporate/hardrock/en/blog/hard-rock-international-hri-acquires-full-intellectual-property-rights-to-hard-rock-hotel-and-casino-in-las-vegas-in-deal-with-juniper-capital","","","","","","","","","","","image/jpeg",
"Hard Rock_News_logo.jpg","/content/dam/shrss/corporate/logos/Hard Rock_News_logo.jpg",IMAGE,27.2 KB,2025-10-31T22:14:04.369Z,mross@adobe.com,2025-11-14T19:31:24.455Z,mross@adobe.com,,Published,2025-11-18T17:44:59.472Z,workflow-process-service,0,"/content/shrss/corporate/hardrock/en/blog/hard-rock-international-and-seminole-gaming-sustain-commitment-to-prevent-human-trafficking-in-the-hospitality-industry-with-new-global-initiatives-and-expanded-programs","","","","","","","","","","","image/jpeg",
"Hard Rock_News_logo.jpg","/content/dam/shrss/corporate/logos/Hard Rock_News_logo.jpg",IMAGE,27.2 KB,2025-10-31T22:14:04.369Z,mross@adobe.com,2025-11-14T19:31:24.455Z,mross@adobe.com,,Published,2025-11-18T17:44:59.472Z,workflow-process-service,0,"/content/shrss/corporate/hardrock/en/blog/hard-rock-hotel-and-casino-bristol-celebrates-grand-opening","","","","","","","","","","","image/jpeg",
"Hard Rock_News_logo.jpg","/content/dam/shrss/corporate/logos/Hard Rock_News_logo.jpg",IMAGE,27.2 KB,2025-10-31T22:14:04.369Z,mross@adobe.com,2025-11-14T19:31:24.455Z,mross@adobe.com,,Published,2025-11-18T17:44:59.472Z,workflow-process-service,0,"/content/shrss/corporate/hardrock/en/blog/hard-rock-completes-acquisition-of-the-mirage-hotel-and-casino","","","","","","","","","","","image/jpeg",
"Hard Rock_News_logo.jpg","/content/dam/shrss/corporate/logos/Hard Rock_News_logo.jpg",IMAGE,27.2 KB,2025-10-31T22:14:04.369Z,mross@adobe.com,2025-11-14T19:31:24.455Z,mross@adobe.com,,Published,2025-11-18T17:44:59.472Z,workflow-process-service,0,"/content/shrss/corporate/hardrock/en/blog/seminole-gaminghard-rock-international-named-a-2024-us-best-managed-company","","","","","","","","","","","image/jpeg",
"Hard Rock_News_logo.jpg","/content/dam/shrss/corporate/logos/Hard Rock_News_logo.jpg",IMAGE,27.2 KB,2025-10-31T22:14:04.369Z,mross@adobe.com,2025-11-14T19:31:24.455Z,mross@adobe.com,,Published,2025-11-18T17:44:59.472Z,workflow-process-service,0,"/content/shrss/corporate/hardrock/en/blog/hard-rock-international-appoints-jandm-brands-to-expand-licensed-products-in-europe","","","","","","","","","","","image/jpeg",
"Hard Rock_News_logo.jpg","/content/dam/shrss/corporate/logos/Hard Rock_News_logo.jpg",IMAGE,27.2 KB,2025-10-31T22:14:04.369Z,mross@adobe.com,2025-11-14T19:31:24.455Z,mross@adobe.com,,Published,2025-11-18T17:44:59.472Z,workflow-process-service,0,"/content/shrss/corporate/hardrock/en/blog/seminole-hard-rock-recognized-as-a-u-s-best-managed-company-for-second-consecutive-year","","","","","","","","","","","image/jpeg",
"Hard Rock_News_logo.jpg","/content/dam/shrss/corporate/logos/Hard Rock_News_logo.jpg",IMAGE,27.2 KB,2025-10-31T22:14:04.369Z,mross@adobe.com,2025-11-14T19:31:24.455Z,mross@adobe.com,,Published,2025-11-18T17:44:59.472Z,workflow-process-service,0,"/content/shrss/corporate/hardrock/en/blog/hard-rock-announces-star-studded-performances-featuring-ed-sheeran-and-john-summit-for-hard-rock-beach-club-at-2024-formula-1-crypto-com-miami-grand-prix","","","","","","","","","","","image/jpeg",
"Hard Rock_News_logo.jpg","/content/dam/shrss/corporate/logos/Hard Rock_News_logo.jpg",IMAGE,27.2 KB,2025-10-31T22:14:04.369Z,mross@adobe.com,2025-11-14T19:31:24.455Z,mross@adobe.com,,Published,2025-11-18T17:44:59.472Z,workflow-process-service,0,"/content/shrss/corporate/hardrock/en/blog/multi-dimensional-support-surfside-program-announced-by-hard-rock-international-and-seminole-gaming-with-a-minimum-250-000-donation-and-dinners-for-fire-rescue-teams","","","","","","","","","","","image/jpeg",
"Hard Rock_News_logo.jpg","/content/dam/shrss/corporate/logos/Hard Rock_News_logo.jpg",IMAGE,27.2 KB,2025-10-31T22:14:04.369Z,mross@adobe.com,2025-11-14T19:31:24.455Z,mross@adobe.com,,Published,2025-11-18T17:44:59.472Z,workflow-process-service,0,"/content/shrss/corporate/hardrock/en/blog/hard-rock-atlantic-city-doubles-down-on-commitment-to-team-members-during-first-town-hall-meeting","","","","","","","","","","","image/jpeg",
"Hard Rock_News_logo.jpg","/content/dam/shrss/corporate/logos/Hard Rock_News_logo.jpg",IMAGE,27.2 KB,2025-10-31T22:14:04.369Z,mross@adobe.com,2025-11-14T19:31:24.455Z,mross@adobe.com,,Published,2025-11-18T17:44:59.472Z,workflow-process-service,0,"/content/shrss/corporate/hardrock/en/blog/seminole-hard-rock-promotes-elena-alvarez-to-senior-vice-president-of-marketing-and-brand-partnerships","","","","","","","","","","","image/jpeg",
"Hard Rock_News_logo.jpg","/content/dam/shrss/corporate/logos/Hard Rock_News_logo.jpg",IMAGE,27.2 KB,2025-10-31T22:14:04.369Z,mross@adobe.com,2025-11-14T19:31:24.455Z,mross@adobe.com,,Published,2025-11-18T17:44:59.472Z,workflow-process-service,0,"/content/shrss/corporate/hardrock/en/blog/hard-rock-hotel-and-casino-sacramento-at-fire-mountain-steals-the-spotlight-in-northern-california","","","","","","","","","","","image/jpeg",
"Hard Rock_News_logo.jpg","/content/dam/shrss/corporate/logos/Hard Rock_News_logo.jpg",IMAGE,27.2 KB,2025-10-31T22:14:04.369Z,mross@adobe.com,2025-11-14T19:31:24.455Z,mross@adobe.com,,Published,2025-11-18T17:44:59.472Z,workflow-process-service,0,"/content/shrss/corporate/hardrock/en/blog/2023-impact-50-keith-sheldon","","","","","","","","","","","image/jpeg",
"Hard Rock_News_logo.jpg","/content/dam/shrss/corporate/logos/Hard Rock_News_logo.jpg",IMAGE,27.2 KB,2025-10-31T22:14:04.369Z,mross@adobe.com,2025-11-14T19:31:24.455Z,mross@adobe.com,,Published,2025-11-18T17:44:59.472Z,workflow-process-service,0,"/content/shrss/corporate/hardrock/en/blog/opening-act-construction-starts-on-future-hard-rock-hotel-and-casino-ottawa","","","","","","","","","","","image/jpeg",
"Hard Rock_News_logo.jpg","/content/dam/shrss/corporate/logos/Hard Rock_News_logo.jpg",IMAGE,27.2 KB,2025-10-31T22:14:04.369Z,mross@adobe.com,2025-11-14T19:31:24.455Z,mross@adobe.com,,Published,2025-11-18T17:44:59.472Z,workflow-process-service,0,"/content/shrss/corporate/hardrock/en/blog/star-studded-guitar-smash-marks-grand-opening-of-new-hard-rock-casino-northern-indiana","","","","","","","","","","","image/jpeg",
"Hard Rock_News_logo.jpg","/content/dam/shrss/corporate/logos/Hard Rock_News_logo.jpg",IMAGE,27.2 KB,2025-10-31T22:14:04.369Z,mross@adobe.com,2025-11-14T19:31:24.455Z,mross@adobe.com,,Published,2025-11-18T17:44:59.472Z,workflow-process-service,0,"/content/shrss/corporate/hardrock/en/blog/hard-rock-hotel-london-ontario-officially-opens-its-doors-today-canadas-first-hard-rock-hotel-takes-centre-stage-at-100-kellogg-lane-as-locally-owned-property-celebrates-its-opening-day-and-welcome","","","","","","","","","","","image/jpeg",
"Hard Rock_News_logo.jpg","/content/dam/shrss/corporate/logos/Hard Rock_News_logo.jpg",IMAGE,27.2 KB,2025-10-31T22:14:04.369Z,mross@adobe.com,2025-11-14T19:31:24.455Z,mross@adobe.com,,Published,2025-11-18T17:44:59.472Z,workflow-process-service,0,"/content/shrss/corporate/hardrock/en/blog/seminole-hard-rock-and-its-guitar-hotel-win-top-global-gaming-awards","","","","","","","","","","","image/jpeg",
"Hard Rock_News_logo.jpg","/content/dam/shrss/corporate/logos/Hard Rock_News_logo.jpg",IMAGE,27.2 KB,2025-10-31T22:14:04.369Z,mross@adobe.com,2025-11-14T19:31:24.455Z,mross@adobe.com,,Published,2025-11-18T17:44:59.472Z,workflow-process-service,0,"/content/shrss/corporate/hardrock/en/blog/seminole-hard-rock-hotel-and-casino-hollywood-captures-3-best-of-gaming-awards-from-casino-player-magazine","","","","","","","","","","","image/jpeg",
"Hard Rock_News_logo.jpg","/content/dam/shrss/corporate/logos/Hard Rock_News_logo.jpg",IMAGE,27.2 KB,2025-10-31T22:14:04.369Z,mross@adobe.com,2025-11-14T19:31:24.455Z,mross@adobe.com,,Published,2025-11-18T17:44:59.472Z,workflow-process-service,0,"/content/shrss/corporate/hardrock/en/blog/hard-rock-hotels-ranks-1-in-guest-satisfaction-2023-j-d-power-study","","","","","","","","","","","image/jpeg",
"Hard Rock_News_logo.jpg","/content/dam/shrss/corporate/logos/Hard Rock_News_logo.jpg",IMAGE,27.2 KB,2025-10-31T22:14:04.369Z,mross@adobe.com,2025-11-14T19:31:24.455Z,mross@adobe.com,,Published,2025-11-18T17:44:59.472Z,workflow-process-service,0,"/content/shrss/corporate/hardrock/en/blog/nascar-hall-of-famer-dale-earnhardt-jr-teams-with-hard-rock-international-as-brand-ambassador","","","","","","","","","","","image/jpeg",
"Hard Rock_News_logo.jpg","/content/dam/shrss/corporate/logos/Hard Rock_News_logo.jpg",IMAGE,27.2 KB,2025-10-31T22:14:04.369Z,mross@adobe.com,2025-11-14T19:31:24.455Z,mross@adobe.com,,Published,2025-11-18T17:44:59.472Z,workflow-process-service,0,"/content/shrss/corporate/hardrock/en/blog/hard-rock-live-at-seminole-hard-rock-hotel-and-casino-hollywood-ranked-third-in-worldwide-ticket-sales-for-theatre-venues-in-2021","","","","","","","","","","","image/jpeg",
"Hard Rock_News_logo.jpg","/content/dam/shrss/corporate/logos/Hard Rock_News_logo.jpg",IMAGE,27.2 KB,2025-10-31T22:14:04.369Z,mross@adobe.com,2025-11-14T19:31:24.455Z,mross@adobe.com,,Published,2025-11-18T17:44:59.472Z,workflow-process-service,0,"/content/shrss/corporate/hardrock/en/blog/hard-rock-hotel-and-casino-ottawa-the-place-to-be-july-3-2025","","","","","","","","","","","image/jpeg",
"Hard Rock_News_logo.jpg","/content/dam/shrss/corporate/logos/Hard Rock_News_logo.jpg",IMAGE,27.2 KB,2025-10-31T22:14:04.369Z,mross@adobe.com,2025-11-14T19:31:24.455Z,mross@adobe.com,,Published,2025-11-18T17:44:59.472Z,workflow-process-service,0,"/content/shrss/corporate/hardrock/en/blog/hard-rock-hotels-brings-reverb-by-hard-rock-to-europe","","","","","","","","","","","image/jpeg",
"Hard Rock_News_logo.jpg","/content/dam/shrss/corporate/logos/Hard Rock_News_logo.jpg",IMAGE,27.2 KB,2025-10-31T22:14:04.369Z,mross@adobe.com,2025-11-14T19:31:24.455Z,mross@adobe.com,,Published,2025-11-18T17:44:59.472Z,workflow-process-service,0,"/content/shrss/corporate/hardrock/en/blog/hard-rock-cafe-recognizes-rockin-women-worldwide-in-honor-of-international-womens-month","","","","","","","","","","","image/jpeg",
"Hard Rock_News_logo.jpg","/content/dam/shrss/corporate/logos/Hard Rock_News_logo.jpg",IMAGE,27.2 KB,2025-10-31T22:14:04.369Z,mross@adobe.com,2025-11-14T19:31:24.455Z,mross@adobe.com,,Published,2025-11-18T17:44:59.472Z,workflow-process-service,0,"/content/shrss/corporate/hardrock/en/blog/seminole-hard-rock-names-vincent-zahn-executive-vice-president-and-chief-financial-officer-of-hard-rock-international-and-seminole-gaming","","","","","","","","","","","image/jpeg",
"Hard Rock_News_logo.jpg","/content/dam/shrss/corporate/logos/Hard Rock_News_logo.jpg",IMAGE,27.2 KB,2025-10-31T22:14:04.369Z,mross@adobe.com,2025-11-14T19:31:24.455Z,mross@adobe.com,,Published,2025-11-18T17:44:59.472Z,workflow-process-service,0,"/content/shrss/corporate/hardrock/en/blog/hard-rock-international-and-seminole-gaming-win-corporate-social-responsibility-award-from-the-national-council-on-problem-gambling","","","","","","","","","","","image/jpeg",
"Hard Rock_News_logo.jpg","/content/dam/shrss/corporate/logos/Hard Rock_News_logo.jpg",IMAGE,27.2 KB,2025-10-31T22:14:04.369Z,mross@adobe.com,2025-11-14T19:31:24.455Z,mross@adobe.com,,Published,2025-11-18T17:44:59.472Z,workflow-process-service,0,"/content/shrss/corporate/hardrock/en/blog/team-members-at-hard-rock-hotel-and-casino-atlantic-city-receive-over-10-million-in-bonuses-during-town-hall-events-continuing-hard-rocks-legacy-of-paying-bonuses","","","","","","","","","","","image/jpeg",
"Hard Rock_News_logo.jpg","/content/dam/shrss/corporate/logos/Hard Rock_News_logo.jpg",IMAGE,27.2 KB,2025-10-31T22:14:04.369Z,mross@adobe.com,2025-11-14T19:31:24.455Z,mross@adobe.com,,Published,2025-11-18T17:44:59.472Z,workflow-process-service,0,"/content/shrss/corporate/hardrock/en/blog/hard-rock-international-announces-reverb-by-hard-rock-scottsdale-development-to-open-in-2026","","","","","","","","","","","image/jpeg",
"Hard Rock_News_logo.jpg","/content/dam/shrss/corporate/logos/Hard Rock_News_logo.jpg",IMAGE,27.2 KB,2025-10-31T22:14:04.369Z,mross@adobe.com,2025-11-14T19:31:24.455Z,mross@adobe.com,,Published,2025-11-18T17:44:59.472Z,workflow-process-service,0,"/content/shrss/corporate/hardrock/en/blog/hard-rock-international-announces-development-of-reverb-by-hard-rock-pensacola-to-open-in-2029","","","","","","","","","","","image/jpeg",
"Hard Rock_News_logo.jpg","/content/dam/shrss/corporate/logos/Hard Rock_News_logo.jpg",IMAGE,27.2 KB,2025-10-31T22:14:04.369Z,mross@adobe.com,2025-11-14T19:31:24.455Z,mross@adobe.com,,Published,2025-11-18T17:44:59.472Z,workflow-process-service,0,"/content/shrss/corporate/hardrock/en/blog/from-the-office-of-governor-ron-desantis-governor-ron-desantis-strikes-historic-gaming-compact-with-seminole-tribe-of-florida","","","","","","","","","","","image/jpeg",
"Hard Rock_News_logo.jpg","/content/dam/shrss/corporate/logos/Hard Rock_News_logo.jpg",IMAGE,27.2 KB,2025-10-31T22:14:04.369Z,mross@adobe.com,2025-11-14T19:31:24.455Z,mross@adobe.com,,Published,2025-11-18T17:44:59.472Z,workflow-process-service,0,"/content/shrss/corporate/hardrock/en/blog/hard-rock-international-announces-platinum-sponsorship-for-play-on-celebrating-the-power-of-music-to-make-change-benefit-concert-on-dec-15","","","","","","","","","","","image/jpeg",
"Hard Rock_News_logo.jpg","/content/dam/shrss/corporate/logos/Hard Rock_News_logo.jpg",IMAGE,27.2 KB,2025-10-31T22:14:04.369Z,mross@adobe.com,2025-11-14T19:31:24.455Z,mross@adobe.com,,Published,2025-11-18T17:44:59.472Z,workflow-process-service,0,"/content/shrss/corporate/hardrock/en/blog/moonlight-zoo-delivers-knockout-performance-to-win-hard-rock-internationals-2019-battle-of-the-bands-competition","","","","","","","","","","","image/jpeg",
"Hard Rock_News_logo.jpg","/content/dam/shrss/corporate/logos/Hard Rock_News_logo.jpg",IMAGE,27.2 KB,2025-10-31T22:14:04.369Z,mross@adobe.com,2025-11-14T19:31:24.455Z,mross@adobe.com,,Published,2025-11-18T17:44:59.472Z,workflow-process-service,0,"/content/shrss/corporate/hardrock/en/blog/hard-rock-hotels-partners-with-historic-london-ontario-property-with-plans-for-new-hotel-development","","","","","","","","","","","image/jpeg",
"Hard Rock_News_logo.jpg","/content/dam/shrss/corporate/logos/Hard Rock_News_logo.jpg",IMAGE,27.2 KB,2025-10-31T22:14:04.369Z,mross@adobe.com,2025-11-14T19:31:24.455Z,mross@adobe.com,,Published,2025-11-18T17:44:59.472Z,workflow-process-service,0,"/content/shrss/corporate/hardrock/en/blog/hard-rock-international-debuts-john-lennon-memorabilia-treasure-hunt-where-devoted-fans-can-admire-and-learn-from-his-legacy","","","","","","","","","","","image/jpeg",
"Hard Rock_News_logo.jpg","/content/dam/shrss/corporate/logos/Hard Rock_News_logo.jpg",IMAGE,27.2 KB,2025-10-31T22:14:04.369Z,mross@adobe.com,2025-11-14T19:31:24.455Z,mross@adobe.com,,Published,2025-11-18T17:44:59.472Z,workflow-process-service,0,"/content/shrss/corporate/hardrock/en/blog/2023-05-12-opening-of-rocksino-by-hard-rock-deadwood-scheduled-for-august-2023","","","","","","","","","","","image/jpeg",
"Hard Rock_News_logo.jpg","/content/dam/shrss/corporate/logos/Hard Rock_News_logo.jpg",IMAGE,27.2 KB,2025-10-31T22:14:04.369Z,mross@adobe.com,2025-11-14T19:31:24.455Z,mross@adobe.com,,Published,2025-11-18T17:44:59.472Z,workflow-process-service,0,"/content/shrss/corporate/hardrock/en/blog/hard-rock-international-announces-first-brand-commercial-directed-by-filmmaker-michael-bay-to-air-during-the-big-game","","","","","","","","","","","image/jpeg",
"Hard Rock_News_logo.jpg","/content/dam/shrss/corporate/logos/Hard Rock_News_logo.jpg",IMAGE,27.2 KB,2025-10-31T22:14:04.369Z,mross@adobe.com,2025-11-14T19:31:24.455Z,mross@adobe.com,,Published,2025-11-18T17:44:59.472Z,workflow-process-service,0,"/content/shrss/corporate/hardrock/en/blog/hard-rock-international-receives-best-burger-and-best-new-restaurant-in-2019-porthole-cruise-editor-in-chief-awards","","","","","","","","","","","image/jpeg",
"Hard Rock_News_logo.jpg","/content/dam/shrss/corporate/logos/Hard Rock_News_logo.jpg",IMAGE,27.2 KB,2025-10-31T22:14:04.369Z,mross@adobe.com,2025-11-14T19:31:24.455Z,mross@adobe.com,,Published,2025-11-18T17:44:59.472Z,workflow-process-service,0,"/content/shrss/corporate/hardrock/en/blog/hard-rock-guitar-hotel-to-dazzle-tourists-and-casino-guests-as-openings-near-for-2-2-billion-hard-rock-florida-projects","","","","","","","","","","","image/jpeg",
"Hard Rock_News_logo.jpg","/content/dam/shrss/corporate/logos/Hard Rock_News_logo.jpg",IMAGE,27.2 KB,2025-10-31T22:14:04.369Z,mross@adobe.com,2025-11-14T19:31:24.455Z,mross@adobe.com,,Published,2025-11-18T17:44:59.472Z,workflow-process-service,0,"/content/shrss/corporate/hardrock/en/blog/hard-rock-hotels-announces-plans-to-expand-global-footprint-with-eight-new-properties-across-brazil","","","","","","","","","","","image/jpeg",
